name,g,ab,r,hr,rbi,sb,avg,obp,r_score,hr_score,rbi_score,sb_score,avg_score,obp_score,total_score
Jonny Gomes,99,279,75.2727272727,29.4545454545,76.9090909091,4.90909090909,0.26164874552,0.376506024096,-0.0678209852983,0.98782741689,0.150245394668,-0.562080186404,-0.154627683348,1.30555268681,1.65909664331
Denard Span,128,516,89.859375,5.0625,51.890625,21.515625,0.282945736434,0.34219858156,0.686505018327,-1.27244762112,-0.874425898225,0.759591536606,0.525775392503,0.296049204091,0.121047632179
Dee Gordon,87,303,70.7586206897,1.86206896552,31.6551724138,59.5862068966,0.227722772277,0.280487804878,-0.301261049281,-1.56901374517,-1.70320122918,3.78953211877,-1.23850552498,-1.51980296607,-2.5422523959
Todd Frazier,128,422,69.609375,24.046875,84.796875,3.796875,0.272511848341,0.331182795699,-0.360692518695,0.486728705633,0.473302210057,-0.650598615889,0.192430199277,-0.0280925380456,0.113077442337
Jordan Pacheco,132,475,62.5909090909,6.13636363636,66.2727272727,8.59090909091,0.309473684211,0.34126984127,-0.72364166505,-1.17293865718,-0.285383892857,-0.26905366121,1.37329875088,0.268720831923,-0.808998293497
Adam Dunn,151,539,93.3377483444,43.9867549669,102.993377483,2.14569536424,0.204081632653,0.33281972265,0.86638373433,2.33444635744,1.21856907788,-0.782011794717,-1.99380021339,0.0200743708272,1.66366153237
Erick Aybar,141,517,76.9787234043,9.1914893617,51.7021276596,22.9787234043,0.290135396518,0.324175824176,0.0204019750526,-0.889837167076,-0.882146108338,0.876035809583,0.755472951906,-0.234274101956,-0.354346640828
Colby Rasmus,151,565,80.4635761589,24.6754966887,80.4635761589,4.29139072848,0.223008849558,0.288924558587,0.200615763773,0.54497957738,0.295825024121,-0.611241369439,-1.38910743539,-1.27154977018,-2.23047820973
Alexei Ramirez,158,593,60.4936708861,9.22784810127,74.8481012658,20.5063291139,0.264755480607,0.286871961102,-0.832097106168,-0.886468005125,0.0658342669003,0.679264249438,-0.0553727173394,-1.33194786916,-2.36078718145
Ryan Ludwick,125,422,68.688,33.696,103.68,0.0,0.274881516588,0.346072186837,-0.40834000663,1.38085939331,1.24669080142,-0.952782219996,0.268137118161,0.410030828133,1.94459591441
Scott Rolen,92,294,45.7826086957,14.0869565217,68.6739130435,3.52173913043,0.244897959184,0.318181818182,-1.59285701199,-0.436201483186,-0.187039488483,-0.672495978506,-0.689787161595,-0.4106489489,-3.98903007266
Jose Tabata,103,333,67.6310679612,4.71844660194,25.1650485437,12.5825242718,0.243243243243,0.315217391304,-0.462997617883,-1.30432913384,-1.96901463441,0.0486288175599,-0.742652555587,-0.497877813422,-4.92824293758
Cameron Maybin,147,507,73.8367346939,8.81632653061,49.5918367347,28.6530612245,0.242603550296,0.306451612903,-0.142081128101,-0.924601417736,-0.968576448961,1.32764189444,-0.763089670424,-0.755812627867,-2.22651939865
Stephen Drew,79,287,77.9240506329,14.3544303797,57.417721519,2.05063291139,0.222996515679,0.308868501529,0.0692881155726,-0.411416170052,-0.648054818694,-0.789577573052,-1.38950148207,-0.684695187897,-3.85395711619
Will Venable,148,417,67.8648648649,9.85135135135,49.2567567568,26.2702702703,0.263788968825,0.335483870968,-0.450907171378,-0.828691430589,-0.982300185478,1.13800163544,-0.0862511448158,0.0984674775756,-1.11168081924
David DeJesus,148,506,83.1891891892,9.85135135135,54.7297297297,7.66216216216,0.262845849802,0.35,0.341566640423,-0.828691430589,-0.758145822355,-0.34297026216,-0.116382212929,0.525607530297,-1.17901555731
Carlos Lee,147,550,58.4081632653,9.91836734694,84.8571428571,3.30612244898,0.263636363636,0.331707317073,-0.939945918213,-0.822481431421,0.475770576555,-0.689656360638,-0.0911266241789,-0.0126583897991,-2.08009814769
Quintin Berry,94,291,75.829787234,3.44680851064,49.9787234043,36.1914893617,0.257731958763,0.33024691358,-0.0390134880408,-1.42216475531,-0.952730886513,1.92760617659,-0.279762439123,-0.0556310599631,-0.821696452363
Michael Brantley,149,552,68.4966442953,6.52348993289,65.2348993289,13.0469798658,0.288043478261,0.348111658456,-0.418235671946,-1.13706581879,-0.327889796493,0.0855936545166,0.688639678484,0.470042695852,-0.63891525838
Raul Ibanez,130,384,62.3076923077,23.6769230769,77.2615384615,3.73846153846,0.239583333333,0.308235294118,-0.738287784448,0.452447320804,0.164680447983,-0.655247594414,-0.859580527714,-0.703327444918,-2.33931558271
Jed Lowrie,97,340,71.8144329897,26.7216494845,70.1443298969,3.34020618557,0.244117647059,0.330749354005,-0.246661343594,0.734585164042,-0.126816214051,-0.686943722913,-0.714716822879,-0.0408466481469,-1.08139958754
Logan Morrison,93,296,52.2580645161,19.1612903226,62.7096774194,1.74193548387,0.22972972973,0.308383233533,-1.25798879538,0.0340087763821,-0.431314299348,-0.814146014527,-1.17438660652,-0.698974297498,-4.34280123689
Jeff Keppinger,115,385,64.8,12.6782608696,56.347826087,1.40869565217,0.324675324675,0.36690647482,-0.609401933738,-0.566737465693,-0.691874097605,-0.8406677234,1.85896562146,1.02308399458,0.173368395605
Chris Davis,139,515,87.4100719424,38.4604316547,99.0647482014,2.3309352518,0.269902912621,0.325622775801,0.559843086016,1.82235274652,1.05766578108,-0.767269024189,0.109079086642,-0.191697255748,2.58997442032
J.J. Hardy,158,663,87.1518987342,22.5569620253,69.7215189873,0.0,0.238310708899,0.281869688385,0.546492056494,0.348666766065,-0.144133111216,-0.952782219996,-0.90023874009,-1.47914076247,-2.58113601121
Jesus Guzman,120,287,43.2,12.15,64.8,4.05,0.247386759582,0.31875,-1.7264126399,-0.615688459133,-0.345701794207,-0.630453042282,-0.610274170632,-0.3939300832,-4.32246018935
Danny Espinosa,160,594,83.025,17.2125,56.7,20.25,0.247474747475,0.314503816794,0.333075849582,-0.146574771999,-0.67745025163,0.65886366857,-0.607463105295,-0.518874888699,-0.95842349947
Brennan Boesch,132,470,63.8181818182,14.7272727273,66.2727272727,7.36363636364,0.240425531915,0.286282306163,-0.660175147654,-0.376866945683,-0.285383892857,-0.366729169608,-0.832673698122,-1.34929858581,-3.87112743974
Matt Wieters,144,526,75.375,25.875,93.375,3.375,0.249049429658,0.328836424958,-0.0625321088487,0.656130870431,0.824633041703,-0.684174571901,-0.557154655376,-0.0971349748979,0.0797676011101
Alex Avila,116,367,58.6551724138,12.5689655172,67.0344827586,2.79310344828,0.242506811989,0.351851851852,-0.927172220834,-0.576865257439,-0.254184978366,-0.730486235366,-0.766180296782,0.580098648134,-2.67479034065
Mitch Moreland,114,327,58.2631578947,21.3157894737,71.0526315789,1.42105263158,0.275229357798,0.321126760563,-0.947444647443,0.233654216521,-0.0896152656697,-0.839684262903,0.279250060383,-0.323993419639,-1.68783331875
Kyle Seager,155,594,64.8,20.9032258065,89.8838709677,13.5870967742,0.259259259259,0.315870570108,-0.609401933738,0.195424238622,0.681648267491,0.128580182655,-0.230967754481,-0.478657894121,-0.313374893572
Garrett Jones,145,475,75.9724137931,30.1655172414,96.0827586207,2.23448275862,0.273684210526,0.316504854369,-0.031637775381,1.0537092137,0.935533627565,-0.774945432292,0.229885201252,-0.459993950578,0.95255088427
Jonathan Lucroy,96,316,77.625,20.25,97.875,6.75,0.319620253165,0.368115942029,0.0538231730427,0.134893440282,1.00893774027,-0.415566923807,1.69746458038,1.05867281348,3.53822482365
Mike Aviles,136,512,67.8970588235,15.4852941176,71.4705882353,16.6764705882,0.25,0.281767955801,-0.449242310429,-0.30662532408,-0.0724971822114,0.374455570588,-0.52678553012,-1.48213426448,-2.46282904073
Chris Johnson,136,488,57.1764705882,17.8676470588,90.5294117647,5.95588235294,0.280737704918,0.326375711575,-1.0036410065,-0.085865941899,0.70808742349,-0.478768723359,0.455232495567,-0.169541967269,-0.574497719969
Gaby Sanchez,105,299,46.2857142857,10.8,46.2857142857,1.54285714286,0.217391304348,0.279141104294,-1.56683968187,-0.740785442369,-1.1039839826,-0.829990152295,-1.56857856607,-1.55942990497,-7.36960773018
Omar Infante,149,554,75.0201342282,13.0469798658,57.6241610738,18.4832214765,0.274368231047,0.3,-0.0808834452544,-0.532570329332,-0.639599756488,0.518250268897,0.251738507573,-0.945652651299,-1.4287174059
Seth Smith,125,383,71.28,18.144,67.392,2.592,0.240208877285,0.333333333333,-0.274298721891,-0.060257853566,-0.239542287832,-0.746491546259,-0.83959544953,0.035187469765,-2.12499838931
Josh Reddick,156,611,88.2692307692,33.2307692308,88.2692307692,11.4230769231,0.242225859247,0.30505952381,0.604273160452,1.33774904832,0.61551809525,-0.0436486418302,-0.775156264822,-0.796775132923,0.941960264445
Jhonny Peralta,150,531,62.64,14.04,68.04,1.08,0.239171374765,0.304794520548,-0.721103004354,-0.440552682603,-0.213002411238,-0.866827772605,-0.8727419118,-0.804572907858,-3.91880069046
Jeff Francoeur,148,561,63.4864864865,17.5135135135,53.6351351351,4.37837837838,0.235294117647,0.286898839138,-0.677328260464,-0.118681525737,-0.802976694979,-0.604318244089,-0.996613762018,-1.33115697749,-4.53107546478
Dayan Viciedo,147,505,70.5306122449,27.5510204082,85.9591836735,0.0,0.255445544554,0.300184162063,-0.313052154554,0.811438349619,0.520906421103,-0.952782219996,-0.352809531378,-0.940233645105,-1.22653278031
Chris Denorfia,130,348,69.7846153846,9.96923076923,44.8615384615,16.2,0.293103448276,0.344736842105,-0.351630232317,-0.817768201283,-1.16231338171,0.336534490857,0.850297218545,0.370738037497,-0.774142068411
A.J. Pierzynski,135,479,81.6,32.4,92.4,0.0,0.277661795407,0.325626204239,0.259384171051,1.2607662894,0.784700357013,-0.952782219996,0.356962354931,-0.191596373256,1.51743457915
Carlos Gomez,137,415,85.1386861314,22.4671532847,60.3065693431,43.7518248175,0.260240963855,0.304932735426,0.44238186987,0.340344690122,-0.529737434821,2.52931400639,-0.199603942124,-0.800505906926,1.78219328251
Lucas Duda,121,401,57.5702479339,20.0826446281,76.3140495868,1.33884297521,0.239401496259,0.328976034858,-0.98327741803,0.119385549798,0.125874525436,-0.846227119925,-0.8653899167,-0.0930269251453,-2.54266130457
Jarrod Dyson,102,292,82.5882352941,0.0,14.2941176471,47.6470588235,0.260273972603,0.328220858896,0.310489236038,-1.74156130826,-2.41425099932,2.8393257531,-0.19854936811,-0.115248131625,-1.31979481817
Matt Carpenter,114,296,62.5263157895,8.52631578947,65.3684210526,1.42105263158,0.293918918919,0.364705882353,-0.72698200807,-0.951475098345,-0.322421200704,-0.839684262903,0.876350135412,0.958331113119,-1.00588132149
John Jaso,108,294,61.5,15.0,75.0,7.5,0.275510204082,0.394444444444,-0.780056347179,-0.351594827858,0.0720555225482,-0.355876335342,0.288222627253,1.83339435838,0.706144997806
Luis Cruz,78,283,54.0,12.4615384615,83.0769230769,4.15384615385,0.296819787986,0.322033898305,-1.16790728682,-0.58681992454,0.402858827671,-0.622188191572,0.969028027971,-0.297300706867,-1.30232925415
Pedro Ciriaco,76,259,70.3421052632,4.26315789474,40.5,34.1052631579,0.293436293436,0.314606741573,-0.322800502553,-1.3465182033,-1.34094716648,1.76156875022,0.860931062164,-0.515846306114,-0.903612366059
Ryan Doumit,134,484,67.7014925373,21.7611940299,90.671641791,0.0,0.27479338843,0.320075757576,-0.459355719478,0.27492737674,0.713912681742,-0.952782219996,0.265321571591,-0.354919396567,-0.512895705968
Andres Torres,132,374,57.6818181818,3.68181818182,42.9545454545,15.9545454545,0.229946524064,0.327146171694,-0.977507734631,-1.40038771761,-1.24041733089,0.316999389177,-1.1674603918,-0.146871021384,-4.61564480714
Carlos Pena,160,497,72.9,19.2375,61.7625,2.025,0.197183098592,0.33,-0.190522918929,0.0410707028551,-0.470107465741,-0.791617631139,-2.21419678553,-0.0628965423414,-3.68827064082
Willie Bloomquist,80,324,95.175,0.0,46.575,14.175,0.302469135802,0.325443786982,0.961394371795,-1.74156130826,-1.09213582341,0.175369902,1.1495151985,-0.196964038179,-0.744381697546
Jemile Weeks,118,444,74.1355932203,2.74576271186,27.4576271186,21.9661016949,0.220720720721,0.304780876494,-0.12662612006,-1.48712676608,-1.87511841148,0.795443828618,-1.46220930714,-0.804974386923,-4.96061116307
Adam Lind,93,321,48.7741935484,19.1612903226,78.3870967742,0.0,0.255451713396,0.314447592068,-1.4381518125,0.0340087763821,0.210779489213,-0.952782219996,-0.352612447267,-0.520529312707,-3.01928752688
Jesus Montero,135,515,55.2,18.0,74.4,0.0,0.260194174757,0.298372513562,-1.10585113647,-0.0736015317778,0.047481562739,-0.952782219996,-0.201098775193,-0.993541771134,-3.27939387184
A.J. Ellis,133,423,53.5939849624,15.8345864662,63.3383458647,0.0,0.269503546099,0.372745490982,-1.18890372866,-0.274258346993,-0.405566177501,-0.952782219996,0.09631999729,1.19489823415,-1.53029224171
Pedro Alvarez,149,525,69.5838926174,32.6174496644,92.4161073826,1.08724832215,0.24380952381,0.317406143345,-0.362010300831,1.28091613905,0.785360060632,-0.866250897119,-0.724560842976,-0.433473338934,-0.320019180176
Chris Nelson,111,345,65.6756756757,13.1351351351,77.3513513514,2.91891891892,0.301449275362,0.352,-0.564117715921,-0.524401471367,0.168358878557,-0.720472902725,1.11693237104,0.584457937561,0.0607570971458
Yunel Escobar,145,558,64.8,10.0551724138,56.9793103448,5.58620689655,0.252688172043,0.299500831947,-0.609401933738,-0.809804467603,-0.66601064965,-0.508190250736,-0.440902950096,-0.960340772912,-3.99465102473
Ryan Roberts,143,439,57.7762237762,13.5944055944,58.9090909091,11.3286713287,0.234624145786,0.296296296296,-0.972625694831,-0.481843435112,-0.586973399606,-0.0511621424762,-1.01801823728,-1.05463488697,-4.16525779627
Russell Martin,133,422,60.9022556391,25.5789473684,64.5563909774,7.30827067669,0.210900473934,0.310559006211,-0.810967775451,0.628697321476,-0.355679191423,-0.371135583521,-1.77594969171,-0.634951743384,-3.31998666401
Placido Polanco,90,303,50.4,3.6,34.2,0.0,0.257425742574,0.302469135802,-1.35407573784,-1.40796935296,-1.59897374447,-0.952782219996,-0.289545531835,-0.872997827516,-6.47634441462
Mark Ellis,110,415,91.3090909091,10.3090909091,45.6545454545,7.36363636364,0.257831325301,0.333333333333,0.761474842,-0.786275254455,-1.12983451175,-0.366729169608,-0.276587845182,0.035187469765,-1.76276446923
Brandon Belt,145,411,52.5103448276,7.82068965517,62.5655172414,13.4068965517,0.274939172749,0.360169491525,-1.24494250793,-1.0168615433,-0.437218610048,0.114238506227,0.269979135653,0.824846889266,-1.48995813014
Anthony Rizzo,87,337,81.9310344828,27.9310344828,89.3793103448,5.58620689655,0.284866468843,0.342391304348,0.276503109076,0.846652138003,0.660983180043,-0.508190250736,0.587139565684,0.301720111358,2.16480785343
Donovan Solano,93,285,50.5161290323,3.48387096774,48.7741935484,12.1935483871,0.294736842105,0.341853035144,-1.34807030394,-1.41873038378,-1.00206433362,0.0176712182806,0.902481406916,0.28588143042,-2.56283096572
Alberto Callaspo,138,457,64.5652173913,11.7391304348,62.2173913043,4.69565217391,0.251641137856,0.330754352031,-0.621543354457,-0.653761454031,-0.45147666469,-0.579067231343,-0.474353933125,-0.0406995802206,-2.82090221787
J.D. Martinez,113,395,48.7433628319,15.7699115044,78.8495575221,0.0,0.240506329114,0.310502283105,-1.43974617548,-0.280251415589,0.229720308934,-0.952782219996,-0.830092363371,-0.636620832334,-3.90977269784
Bryan LaHair,130,340,52.3384615385,19.9384615385,49.8461538462,4.98461538462,0.258823529412,0.334210526316,-1.25383118729,0.106024905689,-0.958160484834,-0.556069385887,-0.244888590982,0.0609990518983,-2.84592569141
Ryan Hanigan,112,317,36.1607142857,2.89285714286,34.7142857143,0.0,0.274447949527,0.365122615804,-2.09043845038,-1.47349634418,-1.57791035035,-0.952782219996,0.25428537906,0.970593579771,-4.86974840608
Dustin Ackley,153,607,88.9411764706,12.7058823529,52.9411764706,13.7647058824,0.225700164745,0.293853073463,0.639021796673,-0.564177936624,-0.831398882199,0.142715638899,-1.30312443719,-1.12652721635,-3.0434910368
Geovany Soto,99,324,73.6363636364,18.0,63.8181818182,1.63636363636,0.197530864198,0.270194986072,-0.152443008492,-0.0736015317778,-0.38591372844,-0.822548208798,-2.20308625874,-1.82267125537,-5.46026399162
Gregor Blanco,141,393,64.3404255319,5.74468085106,39.0638297872,29.8723404255,0.24427480916,0.332589285714,-0.633168118975,-1.20923372002,-1.39976781496,1.42468121846,-0.709695757806,0.0132937170627,-2.51389047624
Maicer Izturis,100,289,56.7,3.24,32.4,27.54,0.256055363322,0.319620253165,-1.02828094855,-1.44132854849,-1.6726956239,1.23905618845,-0.333326846398,-0.368322706622,-3.6048984855
Nyjer Morgan,122,289,58.4262295082,3.98360655738,21.2459016393,15.9344262295,0.23875432526,0.301587301587,-0.939011650309,-1.3724226692,-2.12952956527,0.315398151335,-0.886065942748,-0.898945978867,-5.91057765506
Jarrod Saltalamacchia,121,405,73.6363636364,33.4710743802,78.9917355372,0.0,0.222222222222,0.287946428571,-0.152443008492,1.3600167885,0.235543436981,-0.952782219996,-1.41423885704,-1.30033144508,-2.22423530512
Jamey Carroll,138,470,76.3043478261,1.17391304348,46.9565217391,10.5652173913,0.268085106383,0.343396226415,-0.0144723185022,-1.63278132283,-1.07650999027,-0.111923495526,0.0510032316601,0.331290147822,-2.45339374765
John Mayberry,149,441,57.6241610738,15.2214765101,50.0134228188,1.08724832215,0.244897959184,0.300626304802,-0.980489383099,-0.331071832845,-0.951309716483,-0.866250897119,-0.689787161595,-0.927223504974,-4.74613249612
Trevor Plouffe,119,422,76.2352941176,32.6722689076,74.8739495798,1.36134453782,0.234597156398,0.301075268817,-0.0180433245961,1.28599593308,0.0668929259496,-0.844436277907,-1.01888050287,-0.914012647394,-1.44248389373
Daniel Nava,88,267,69.9545454545,11.0454545455,60.75,5.52272727273,0.243445692884,0.352380952381,-0.342842560678,-0.718040536326,-0.511576022918,-0.513242432205,-0.73618462973,0.595667538944,-2.22621864291
Gerardo Parra,133,385,70.6466165414,8.52631578947,43.8496240602,18.2706766917,0.272727272727,0.334905660377,-0.307053171169,-0.951475098345,-1.20375795476,0.501334371192,0.199312646449,0.0814535132114,-1.68018569342
Orlando Hudson,86,260,39.5581395349,5.6511627907,52.7441860465,11.3023255814,0.203846153846,0.260714285714,-1.91474584035,-1.21789951797,-0.839466940139,-0.0532589333542,-2.00132336561,-2.10164279398,-8.12833739141
Alcides Escobar,155,605,71.0709677419,5.22580645161,54.3483870968,36.5806451613,0.292561983471,0.33125,-0.285108502918,-1.25731492154,-0.773764319914,1.95857809483,0.832998327818,-0.0261150378015,0.44927364048
James Loney,144,434,41.625,6.75,46.125,0.0,0.248847926267,0.293103448276,-1.80786133722,-1.11607639208,-1.11056629327,-0.952782219996,-0.563592350131,-1.14858509014,-6.69946368283
Tyler Colvin,136,420,73.8529411765,21.4411764706,85.7647058824,8.33823529412,0.290476190476,0.326576576577,-0.141243034834,0.245273131372,0.512941272065,-0.289163324704,0.766360746245,-0.163631473694,0.930537316451
Yonder Alonso,155,549,49.1225806452,9.4064516129,64.8,3.13548387097,0.273224043716,0.347896440129,-1.42013551079,-0.869917812161,-0.345701794207,-0.703237050153,0.215183644844,0.463709852754,-2.66009866971
Alex Presley,104,346,71.6538461538,15.5769230769,38.9423076923,14.0192307692,0.236994219653,0.27868852459,-0.254965844284,-0.298134578611,-1.40474494675,0.162972625935,-0.942298359486,-1.57274715493,-4.30991825813
Mike Moustakas,149,563,75.0201342282,21.744966443,79.3691275168,5.43624161074,0.241563055062,0.296416938111,-0.0808834452544,0.273423656617,0.251000129212,-0.520125605615,-0.796331744868,-1.05108497702,-1.92400198692
Juan Rivera,109,312,44.5871559633,13.376146789,69.8532110092,1.48623853211,0.24358974359,0.286135693215,-1.65467800739,-0.50206826335,-0.138739453796,-0.83449628322,-0.731582451717,-1.35361270165,-5.21517716113
Ty Wigginton,125,315,51.84,14.256,55.728,1.296,0.234920634921,0.313888888889,-1.27960835743,-0.420537165285,-0.717260066521,-0.849636883127,-1.00854590759,-0.536969267522,-4.81255764748
J.P. Arencibia,102,347,71.4705882353,28.5882352941,88.9411764706,1.58823529412,0.233429394813,0.274932614555,-0.264442745072,0.907551277915,0.643038706348,-0.826378620892,-1.05618852341,-1.68326557253,-2.27968547764
Casey McGehee,114,318,51.1578947368,12.7894736842,58.2631578947,1.42105263158,0.216981132075,0.284090909091,-1.31488237973,-0.55643199339,-0.613428619496,-0.839684262903,-1.58168288098,-1.4137808909,-6.3198910274
Eric Thames,86,271,50.8604651163,16.9534883721,47.0930232558,1.88372093023,0.232472324723,0.273356401384,-1.33026349411,-0.170575937387,-1.07091935229,-0.802861672222,-1.08676530467,-1.72964596606,-6.19103172674
Casper Wells,93,285,73.1612903226,17.4193548387,62.7096774194,5.22580645161,0.228070175439,0.301587301587,-0.177010692645,-0.127406685858,-0.431314299348,-0.536873603591,-1.22740657769,-0.898945978867,-3.398957838
Everth Cabrera,115,398,69.0260869565,2.81739130435,33.8086956522,61.9826086957,0.246231155779,0.324324324324,-0.390856360794,-1.48048934324,-1.61500024,3.98025563022,-0.647193770456,-0.229904454847,-0.383188539116
Ryan Theriot,104,352,70.0961538462,0.0,43.6153846154,20.25,0.269886363636,0.315789473684,-0.335519500978,-1.74156130826,-1.21335160593,0.65886366857,0.108550374378,-0.4810441729,-3.00406254512
Kirk Nieuwenhuis,91,282,71.2087912088,12.4615384615,49.8461538462,7.12087912088,0.251773049645,0.315112540193,-0.277981174768,-0.58681992454,-0.958160484834,-0.386049599841,-0.470139573083,-0.500963078727,-3.18011383579
Jordan Schafer,106,313,61.1320754717,6.11320754717,35.1509433962,41.2641509434,0.210862619808,0.297450424929,-0.799082997048,-1.17508440304,-1.56002633647,2.33132638312,-1.77715906741,-1.02067441693,-4.00070083778
Zack Cozart,138,561,84.5217391304,17.6086956522,41.0869565217,4.69565217391,0.245989304813,0.28762541806,0.410477406666,-0.109861526919,-1.31690742318,-0.579067231343,-0.654920502456,-1.30977724474,-3.56005652197
Chris Heisey,120,347,59.4,9.45,41.85,8.1,0.265129682997,0.314516129032,-0.888654610277,-0.865882425605,-1.28565575691,-0.308123864569,-0.0434175797242,-0.518512598578,-3.91024683566
Miguel Olivo,87,315,50.275862069,22.3448275862,54.0,5.58620689655,0.222222222222,0.239130434783,-1.3604953396,0.329009448751,-0.788033070771,-0.508190250736,-1.41423885704,-2.73675200281,-6.4787000722
Eric Chavez,113,278,51.610619469,22.9380530973,53.0442477876,0.0,0.280575539568,0.348242811502,-1.29147041803,0.383980353805,-0.827177431529,-0.952782219996,0.45005158512,0.473901900912,-1.76349622972
Cliff Pennington,125,418,64.8,7.776,36.288,19.44,0.215311004785,0.277899343545,-0.609401933738,-1.02100268482,-1.51345636434,0.594397833028,-1.63504064173,-1.59596896789,-5.78047275948
Alexi Casilla,106,299,50.4339622642,1.52830188679,45.8490566038,32.0943396226,0.240802675585,0.28173374613,-1.3523194317,-1.59994208195,-1.12186799648,1.60152447132,-0.820624591541,-1.48314089102,-4.77637052137
John Buck,106,343,44.320754717,18.3396226415,62.6603773585,0.0,0.192419825073,0.297229219144,-1.66845453722,-0.042130592599,-0.433333462205,-0.952782219996,-2.36637537105,-1.02718344222,-6.49025962528
Skip Schumaker,107,272,56.0186915888,1.51401869159,42.3925233645,1.51401869159,0.275735294118,0.338870431894,-1.06351376288,-1.60126562612,-1.26343584465,-0.832285331131,0.295413875701,0.198117722433,-4.26696896664
Ruben Tejada,114,464,75.3157894737,1.42105263158,35.5263157895,5.68421052632,0.288793103448,0.333333333333,-0.0655940899511,-1.60988027327,-1.54465235963,-0.500390391626,0.712588943679,0.035187469765,-2.97274070104
Darwin Barney,156,548,75.8076923077,7.26923076923,45.6923076923,6.23076923077,0.253649635036,0.299145299145,-0.0401560931003,-1.06796216776,-1.1282878989,-0.45689117736,-0.410185822934,-0.970802397993,-4.07428555804
Justin Smoak,132,483,60.1363636364,23.3181818182,62.5909090909,1.22727272727,0.217391304348,0.289719626168,-0.85057469984,0.419204765818,-0.436178646231,-0.855106711598,-1.56857856607,-1.24815474471,-4.53938860263
Scott Hairston,134,377,62.8656716418,24.1791044776,68.9104477612,9.67164179104,0.262599469496,0.298994974874,-0.709432743245,0.498981675073,-0.177351830738,-0.183040900084,-0.124253649741,-0.975225720276,-1.67032316901
Gordon Beckham,151,525,66.5165562914,17.1655629139,64.3708609272,5.3642384106,0.234285714286,0.296167247387,-0.520632870997,-0.150924170422,-0.363277871421,-0.525856156799,-1.02883055506,-1.05843217741,-3.64795380212
Logan Forsythe,91,315,80.1098901099,10.6813186813,46.2857142857,14.2417582418,0.273015873016,0.342857142857,0.182325434912,-0.751782979357,-1.1039839826,0.180683020314,0.208532940754,0.315427504355,-0.968798061624
Josh Donaldson,75,274,73.44,19.44,71.28,8.64,0.240875912409,0.289115646259,-0.162597651275,0.0598352503405,-0.0803030282684,-0.265146640874,-0.818284798086,-1.26592697654,-2.53242384471
Casey Kotchman,142,463,52.4788732394,13.6901408451,62.7464788732,3.42253521127,0.228941684665,0.27967806841,-1.2465700126,-0.472972182484,-0.429807036934,-0.68039136559,-1.19956332223,-1.54362962651,-5.57293354636
Kurt Suzuki,118,408,49.4237288136,8.23728813559,59.0338983051,2.74576271186,0.235294117647,0.276255707763,-1.40456209744,-0.978257681732,-0.581861713051,-0.734253963919,-0.996613762018,-1.64433328548,-6.33988250364
Michael Saunders,139,507,82.7482014388,22.1438848921,66.4316546763,24.4748201439,0.246548323471,0.30615942029,0.318761638644,0.310389208131,-0.278874766812,0.995106335969,-0.637060795595,-0.764410455015,-0.0560888346791
Brian Dozier,84,316,63.6428571429,11.5714285714,63.6428571429,17.3571428571,0.23417721519,0.270833333333,-0.669241792996,-0.669301451949,-0.393094430982,0.428628541632,-1.03229691887,-1.80388775723,-4.1391938104
Nate McLouth,89,266,70.9887640449,12.7415730337,36.404494382,21.8426966292,0.240601503759,0.314189189189,-0.289359540401,-0.560870679962,-1.50868515057,0.785622333963,-0.827051693363,-0.528132870035,-2.92847760037
Reed Johnson,119,269,40.8403361345,4.08403361345,27.2268907563,2.72268907563,0.289962825279,0.336805555556,-1.84843901956,-1.36311665309,-1.8845685883,-0.736090335819,0.749959590761,0.137358315709,-4.9448966903
Robert Andino,127,384,52.2992125984,8.92913385827,35.7165354331,6.37795275591,0.2109375,0.283018867925,-1.25586088573,-0.91414819079,-1.53686160984,-0.445177215723,-1.7747667711,-1.44532592052,-7.37214059369
Sean Rodriguez,112,301,52.0714285714,8.67857142857,46.2857142857,7.23214285714,0.212624584718,0.281437125749,-1.26764038558,-0.937366416025,-1.1039839826,-0.377194402651,-1.72086724906,-1.49186900614,-6.89892144207
Rod Barajas,104,321,45.1730769231,17.1346153846,48.2884615385,0.0,0.205607476636,0.282548476454,-1.62437800808,-0.153791905647,-1.02195826511,-0.952782219996,-1.94505206192,-1.45916728532,-7.15712974608
Brandon Inge,83,303,64.4096385542,23.421686747,105.397590361,0.0,0.217821782178,0.274924471299,-0.629588874211,0.428795991258,1.31703746228,-0.952782219996,-1.55482552269,-1.6835051895,-3.07486835286
Justin Maxwell,124,315,60.0967741935,23.5161290323,69.2419354839,11.7580645161,0.228571428571,0.303977272727,-0.852622006853,0.437547431982,-0.163775220781,-0.0169878330864,-1.21139238231,-0.828620591399,-2.63585060245
Jack Hannahan,105,287,35.4857142857,6.17142857143,44.7428571429,0.0,0.243902439024,0.312302839117,-2.12534503495,-1.16968938489,-1.16717416497,-0.952782219996,-0.72159235798,-0.583639105039,-6.72022226783
Jose Molina,102,251,42.8823529412,12.7058823529,50.8235294118,4.76470588235,0.223107569721,0.285714285714,-1.74283926793,-0.564177936624,-0.918130505055,-0.573571422686,-1.38595349204,-1.36601270318,-6.55068532751
