name,g,ab,r,hr,rbi,sb,avg,obp,r_score,hr_score,rbi_score,sb_score,avg_score,obp_score,total_score
Vladimir Guerrero,145,562,67.0344827586,14.524137931,70.3862068966,2.23448275862,0.290035587189,0.316949152542,-0.431680147717,-0.26933446848,-0.0890567303915,-0.772275906802,0.817855823032,-0.484302256355,-1.22879368671
Carlos Quentin,118,421,72.7627118644,32.9491525424,105.711864407,1.37288135593,0.254156769596,0.339544513458,-0.143125515951,1.50887527413,1.38630840226,-0.840935540507,-0.449483354948,0.178645535035,1.64028480002
Alexis Rios,145,537,71.5034482759,14.524137931,49.1586206897,12.2896551724,0.227188081937,0.264912280702,-0.206559839959,-0.26933446848,-0.975620286381,0.0290046535878,-1.40209207349,-2.01106385079,-4.83566586551
David Freese,97,333,68.4742268041,16.7010309278,91.8556701031,1.67010309278,0.297297297297,0.349862258953,-0.359154275372,-0.0592411569039,0.807608743491,-0.817250417064,1.07435953016,0.48136814319,1.1276905675
Chipper Jones,126,455,72.0,23.1428571429,90.0,2.57142857143,0.274725274725,0.34375,-0.18154647243,0.562463540618,0.730107257014,-0.745425235466,0.277053195913,0.302034491976,0.944686777625
Dan Uggla,161,600,88.5465838509,36.2236024845,82.5093167702,1.00621118012,0.233333333333,0.311011904762,0.65197350764,1.82489449646,0.417261194523,-0.870154898651,-1.1850247793,-0.65850108052,0.180448440144
Jason Heyward,128,396,63.28125,17.71875,53.15625,11.390625,0.227272727273,0.319383259912,-0.620746031185,0.0389795505171,-0.808660537762,-0.0426376187387,-1.39910216586,-0.412885556676,-3.2450523597
Justin Morneau,69,264,44.6086956522,9.39130434783,70.4347826087,0.0,0.227272727273,0.284722222222,-1.56135995295,-0.764707464237,-0.0870279808354,-0.950338253555,-1.39910216586,-1.42984025237,-6.19237606981
Michael Cuddyer,139,529,81.5827338129,23.309352518,81.5827338129,12.8201438849,0.283553875236,0.345890410959,0.301175530416,0.578532113935,0.378562744616,0.0712784481408,0.588903810431,0.36483414024,2.28328678778
Martin Prado,129,551,82.8837209302,16.3255813953,71.5813953488,5.02325581395,0.259528130672,0.30220713073,0.366711641425,-0.0954760273021,-0.0391400552684,-0.550043055428,-0.259752009642,-0.916833112481,-1.4945326187
Miguel Montero,140,493,75.2142857143,20.8285714286,99.5142857143,1.15714285714,0.281947261663,0.351449275362,-0.0196295844098,0.339110371508,1.12746844982,-0.858127395415,0.532153770669,0.527931197761,1.64890680993
Nick Markakis,160,641,72.9,15.1875,73.9125,12.15,0.283931357254,0.350558659218,-0.136209743784,-0.205312978197,0.0582178076924,0.0178757569158,0.602237520471,0.50180052394,0.838608887039
Jim Thome,93,277,55.7419354839,26.1290322581,87.0967741935,0.0,0.256317689531,0.361111111111,-1.00053253829,0.850661178179,0.608854931398,-0.950338253555,-0.373153679747,0.811409416785,-0.053098945228
Carlos Ruiz,132,410,60.1363636364,7.36363636364,49.0909090909,1.22727272727,0.282926829268,0.371002132196,-0.779166986396,-0.960398976039,-0.978448240308,-0.852538858558,0.566754810687,1.10161193258,-1.90218631803
Juan Pierre,158,639,82.0253164557,2.05063291139,51.2658227848,27.6835443038,0.278560250391,0.329479768786,0.323470251724,-1.47316027912,-0.887613644248,1.25571898549,0.412515154646,-0.116654030034,-0.485723561535
Chris Young,156,567,92.4230769231,20.7692307692,73.7307692308,22.8461538462,0.236331569665,0.331306990881,0.847248523761,0.333383367172,0.0506278784639,0.870235099467,-1.07911877061,-0.0630433416707,0.959332756582
Carlos Santana,155,552,87.7935483871,28.2193548387,82.5677419355,5.22580645161,0.239130434783,0.351063829787,0.614039991546,1.05239952447,0.419701303436,-0.533902120019,-0.980255105207,0.516622226257,1.08860582049
Elvis Andrus,150,587,103.68,5.4,64.8,39.96,0.279386712095,0.346687211094,1.4143063759,-1.14991075589,-0.322362929336,2.23401004755,0.441708070329,0.388212252753,3.0059630613
Starlin Castro,158,674,93.3037974684,10.253164557,67.6708860759,22.5569620253,0.307121661721,0.341258741259,0.891614066398,-0.681528793664,-0.202461262537,0.84718986715,1.42138328313,0.228940971297,2.50513813178
Neil Walker,159,596,77.4339622642,12.2264150943,84.5660377358,9.16981132075,0.273489932886,0.333836858006,0.0921847193929,-0.491089143862,0.503159507936,-0.219610698483,0.233417501755,0.0111829488076,0.129244835547
Pablo Sandoval,117,426,76.1538461538,31.8461538462,96.9230769231,2.76923076923,0.31455399061,0.356989247312,0.0276999674731,1.40242417659,1.0192474181,-0.729662695613,1.683913718,0.690473950766,4.09409653531
Marco Scutaro,113,395,84.5840707965,10.0353982301,77.4159292035,5.73451327434,0.298734177215,0.358447488584,0.452365308634,-0.702545558764,0.204537442086,-0.493364089321,1.12511410727,0.733258743389,1.31936595329
Dexter Fowler,125,481,108.864,6.48,58.32,15.552,0.266112266112,0.363309352518,1.6754459329,-1.04567927697,-0.592998120112,0.288975679848,-0.0271821158399,0.875905810142,1.17446790996
David Murphy,120,404,62.1,14.85,62.1,14.85,0.274752475248,0.328018223235,-0.680250487533,-0.237885315358,-0.435127592159,0.233034425909,0.278013993671,-0.159535770185,-1.00175074566
Asdrubal Cabrera,151,604,93.3377483444,26.821192053,98.701986755,18.238410596,0.273178807947,0.331825037707,0.89332431268,0.917461955097,1.09354303565,0.503051431037,0.222427707476,-0.0478438500415,3.5819645919
Freddie Freeman,157,571,69.1337579618,21.6687898089,78.4203821656,4.12738853503,0.281961471103,0.346456692913,-0.325930958563,0.42020037558,0.2464881086,-0.621433281845,0.532655687435,0.381448850332,0.633428781539
Yadier Molina,139,475,64.1007194245,16.3165467626,75.7553956835,4.6618705036,0.305263157895,0.348927875244,-0.579465961263,-0.0963479653891,0.135185774494,-0.57884127112,1.35573578219,0.4539533292,0.690219688114
Derrek Lee,113,435,78.8495575221,27.2389380531,84.5840707965,2.86725663717,0.266666666667,0.324947589099,0.163494117263,0.957778884175,0.503912653121,-0.721851171438,-0.00759915324427,-0.249628162439,0.646107167437
Rafael Furcal,87,333,81.9310344828,14.8965517241,52.1379310345,16.7586206897,0.231231231231,0.29781420765,0.318720878143,-0.233392579198,-0.851190313611,0.385129347094,-1.25927684581,-1.04572145662,-2.68573097
Mark Trumbo,149,539,70.6711409396,31.5302013423,94.5906040268,9.78523489933,0.254174397032,0.291448516579,-0.248486608686,1.37193140182,0.921832410808,-0.170568580693,-0.448860705126,-1.23249080506,0.19335711306
Jason Kubel,99,366,60.5454545455,19.6363636364,94.9090909091,1.63636363636,0.273224043716,0.331670822943,-0.758559382466,0.224049648027,0.935133916693,-0.819939060226,0.224025560079,-0.0523685105713,-0.247657828464
Magglio Ordonez,92,329,58.1086956522,8.80434782609,56.347826087,3.52173913043,0.255319148936,0.302521008403,-0.881309023266,-0.821355007127,-0.675365352087,-0.66969651139,-0.408424898286,-0.907623942905,-4.36377473506
Ichiro Suzuki,161,677,80.4968944099,5.03105590062,47.2919254658,40.248447205,0.271787296898,0.309722222222,0.246477301119,-1.18551778285,-1.05358223361,2.25699594262,0.173275684437,-0.696340360648,-0.258691448926
Matthew Joyce,141,462,79.2765957447,21.829787234,86.170212766,14.9361702128,0.277056277056,0.346743295019,0.185005801727,0.435738338286,0.570157380669,0.239901191941,0.359390652281,0.389857754874,2.18005111978
Emilio Bonifacio,152,565,83.1315789474,5.32894736842,38.3684210526,42.6315789474,0.295575221239,0.360317460317,0.379197276609,-1.15676809003,-1.42626962855,2.44690388845,1.01353103573,0.788123705936,2.04471818814
Alfonso Soriano,137,475,59.1240875912,30.7445255474,104.058394161,2.36496350365,0.244210526316,0.28937007874,-0.830159524588,1.29610533696,1.31725173011,-0.761878105532,-0.80081220659,-1.29347216227,-1.0729649319
Drew Stubbs,158,604,94.3291139241,15.3797468354,45.1139240506,41.0126582278,0.243377483444,0.321481481481,0.943263504096,-0.186759115256,-1.14454578739,2.31789469318,-0.830237587346,-0.351323744911,0.748291962375
Brian McCann,128,466,64.546875,30.375,89.859375,3.796875,0.270386266094,0.351043643264,-0.556991256527,1.26044219409,0.724234097492,-0.647771375283,0.123787397303,0.516029953746,1.41973101082
Travis Hafner,94,325,70.6595744681,22.4042553191,98.2340425532,0.0,0.28,0.361413043478,-0.249069259775,0.491180614306,1.07399949116,-0.950338253555,0.46337109718,0.820268111129,1.64941180044
Howie Kendrick,140,537,99.5142857143,20.8285714286,72.9,16.2,0.284916201117,0.337931034483,1.20446208902,0.339110371508,0.0159310591337,0.340613760406,0.637024932531,0.131306068902,2.66844828151
Rajai Davis,95,320,75.0315789474,1.70526315789,49.4526315789,57.9789473684,0.2375,0.272997032641,-0.0288332812026,-1.50649213113,-0.963341012753,3.66991105957,-1.03784657605,-1.7738572639,-1.64045920547
Aaron Hill,137,520,72.1313868613,9.4598540146,72.1313868613,24.8321167883,0.246153846154,0.298769771529,-0.174927971898,-0.758091692804,-0.0161698302832,1.02849330069,-0.732168769281,-1.01768521655,-1.67055018013
Eric Hosmer,128,523,83.53125,24.046875,98.71875,13.921875,0.292543021033,0.333925399645,0.399330363343,0.649710872301,1.09424314738,0.159073633443,0.906425328936,0.0137807601042,3.22256410551
Kelly Johnson,147,545,82.6530612245,23.1428571429,63.9183673469,17.6326530612,0.222018348624,0.303776683087,0.355092356437,0.562463540618,-0.359184043727,0.45477958477,-1.58470136797,-0.870782453125,-1.44233238299
Daniel Murphy,109,391,72.8256880734,8.91743119266,72.8256880734,7.43119266055,0.319693094629,0.361904761905,-0.139953143397,-0.810441260331,0.0128274445605,-0.358158430637,1.865441101,0.834695127633,1.40441083883
Mark Reynolds,155,534,87.7935483871,38.6709677419,89.8838709677,6.27096774194,0.220973782772,0.322580645161,0.614039991546,2.06109125593,0.72525716399,-0.450614893312,-1.62159832605,-0.319074287306,1.00910090481
Todd Helton,124,421,77.0806451613,18.2903225806,90.1451612903,0.0,0.301662707838,0.384928716904,0.0743866731504,0.0941423795815,0.736169873295,-0.950338253555,1.22855791735,1.5102178676,2.69313645742
Ben Revere,117,450,77.5384615385,0.0,41.5384615385,47.0769230769,0.266666666667,0.309623430962,0.0974487807741,-1.67106815048,-1.29387387058,2.80114623146,-0.00759915324427,-0.699238895785,-0.773185057857
Wilson Betemit,97,323,66.8041237113,13.3608247423,76.824742268,6.68041237113,0.284829721362,0.342618384401,-0.443284287292,-0.381606555619,0.179846703031,-0.417986907592,0.633970228138,0.268832895206,-0.160227924127
Ian Desmond,154,584,68.3766233766,8.41558441558,51.5454545455,26.2987012987,0.253424657534,0.297770700637,-0.36407096438,-0.858874808262,-0.875934910469,1.14536306781,-0.475343580035,-1.0469979522,-2.47585914753
Jon Jay,159,455,57.0566037736,10.1886792453,37.6981132075,6.11320754717,0.296703296703,0.344129554656,-0.934307249944,-0.687752311631,-1.45426482786,-0.463186550173,1.05337778452,0.313170623936,-2.17296253115
Delmon Young,124,473,70.5483870968,15.6774193548,83.6129032258,1.3064516129,0.268498942918,0.302186878728,-0.25467022831,-0.158030553284,0.463352140658,-0.846229220171,0.05712191711,-0.917427306144,-1.65588325014
Bobby Abreu,142,502,61.6056338028,9.12676056338,68.4507042254,23.9577464789,0.252988047809,0.352739726027,-0.705153761014,-0.790238751173,-0.169892399322,0.958816133289,-0.490765844416,0.565793014685,-0.631441607951
Cody Ross,121,405,72.2975206612,18.7438016529,69.6198347107,6.69421487603,0.23950617284,0.325379609544,-0.166559124118,0.137907929914,-0.121064027106,-0.416887008117,-0.9669829967,-0.236952684426,-1.77053791055
Jonny Gomes,120,311,55.35,18.9,58.05,9.45,0.209003215434,0.325268817204,-1.02027595238,0.152982730583,-0.604274586394,-0.197282912078,-2.04443190829,-0.240203331207,-3.95348595976
Denard Span,70,284,85.6285714286,4.62857142857,37.0285714286,13.8857142857,0.264084507042,0.327974276527,0.504981132776,-1.22436181226,-1.48222803266,0.156192044126,-0.0988081806151,-0.160825166387,-2.30505001502
Johnny Damon,150,582,85.32,17.28,78.84,20.52,0.26116838488,0.325581395349,0.489437111526,-0.00336448779329,0.264013317345,0.684867630796,-0.201813689502,-0.2310322898,1.00210759257
Adam Dunn,122,415,47.8032786885,14.606557377,55.7704918033,0.0,0.159036144578,0.292338709677,-1.40043557045,-0.261380115934,-0.699477539434,-0.950338253555,-3.80940719883,-1.20637254342,-8.32741122163
Erick Aybar,143,556,80.4335664336,11.3286713287,66.8391608392,33.986013986,0.278776978417,0.322147651007,0.243287208585,-0.577730959033,-0.237198009162,1.75795268482,0.420170588598,-0.331778333926,1.27470317989
Colby Rasmus,129,471,94.1860465116,17.5813953488,66.5581395349,6.27906976744,0.225053078556,0.297709923664,0.936056605813,0.0257233667884,-0.2489347768,-0.449969255896,-1.47750630425,-1.04878114832,-2.26341151266
Alexei Ramirez,158,614,83.0506329114,15.3797468354,71.7721518987,7.17721518987,0.268729641694,0.328402366864,0.375119689422,-0.186759115256,-0.031173167109,-0.378397487876,0.0652708366422,-0.148264997766,-0.304204241943
Ryan Ludwick,139,490,65.2661870504,15.1510791367,87.4100719424,1.1654676259,0.236734693878,0.310344827586,-0.520756528484,-0.20882797861,0.621939714738,-0.857464007946,-1.06487930726,-0.678073121966,-2.70806122953
Scott Rolen,65,252,77.2615384615,12.4615384615,89.7230769231,2.49230769231,0.242063492063,0.278810408922,0.0834990181139,-0.468397239888,0.718541650571,-0.751730251407,-0.87665140105,-1.603292829,-2.89803105266
