name,g,ab,r,hr,rbi,sb,avg,obp,r_score,hr_score,rbi_score,sb_score,avg_score,obp_score,total_score
David DeJesus,91,352,81.8901098901,8.9010989011,65.8681318681,5.34065934066,0.318181818182,0.383631713555,0.224875896441,-0.839947041382,-0.377145829692,-0.463847544359,1.79193674527,1.35765389999,1.69352612627
Carlos Lee,157,605,69.1337579618,24.7643312102,91.8343949045,3.09554140127,0.246280991736,0.291217257319,-0.409251918976,0.687601592811,0.752431276002,-0.641927831976,-0.824501921501,-1.40893525936,-1.844584063
Michael Brantley,72,297,85.5,6.75,49.5,22.5,0.245791245791,0.295950155763,0.404326239465,-1.04708693093,-1.08918772018,0.897212499003,-0.842323555672,-1.26724762669,-2.944307095
Raul Ibanez,155,561,78.3870967742,16.7225806452,86.7483870968,4.18064516129,0.274509803922,0.349056603774,0.0507384888924,-0.0867781081716,0.531181188113,-0.555858594237,0.202731830475,0.322587225351,0.464602030423
Jeff Keppinger,137,514,73.3138686131,7.09489051095,69.7664233577,4.7299270073,0.287937743191,0.350877192982,-0.201455485448,-1.0138757279,-0.207563444589,-0.51229016186,0.69136848815,0.377089762876,-0.866726568771
J.J. Hardy,101,340,70.5742574257,9.62376237624,60.9504950495,1.60396039604,0.267647058824,0.319892473118,-0.337643610949,-0.770358222224,-0.591071489948,-0.760238398097,-0.0470003704212,-0.550492279728,-3.05680437137
Brennan Boesch,133,464,59.6842105263,17.0526315789,81.6090225564,8.52631578947,0.256465517241,0.3203125,-0.878996004559,-0.0549958809877,0.307609990574,-0.211164775806,-0.453891628779,-0.537918036856,-1.82935633641
Troy Glaus,128,412,65.8125,20.25,89.859375,0.0,0.240291262136,0.343685300207,-0.574354141585,0.252894444857,0.666514512999,-0.887462773994,-1.0424654819,0.161787813397,-1.42308562623
Matt Wieters,130,446,46.1076923077,13.7076923077,68.5384615385,0.0,0.248878923767,0.318725099602,-1.55389490099,-0.377096529563,-0.260981895896,-0.887462773994,-0.729964345839,-0.585439657527,-4.39484010381
Alex Avila,104,294,43.6153846154,10.9038461538,48.2884615385,3.11538461538,0.227891156463,0.316265060241,-1.6777893844,-0.647092661458,-1.14189172718,-0.64035389004,-1.4936997383,-0.659085259134,-6.2599126605
Garrett Jones,158,592,65.6202531646,21.5316455696,88.1772151899,7.17721518987,0.246621621622,0.305810397554,-0.583910875866,0.376310398254,0.593337667837,-0.318173952734,-0.812106553477,-0.972063960019,-1.716607276
Jonathan Lucroy,75,277,51.84,8.64,56.16,8.64,0.252707581227,0.299663299663,-1.26893758916,-0.865089538321,-0.799466264555,-0.202147469163,-0.590641226525,-1.15608813846,-4.88237022618
Mike Aviles,110,424,92.7818181818,11.7818181818,47.1272727273,20.6181818182,0.304245283019,0.334821428571,0.766310879106,-0.562548418137,-1.19240543778,0.747948748898,1.28479251226,-0.103567761647,0.940530522697
Chris Johnson,94,341,68.9361702128,18.9574468085,89.6170212766,5.17021276596,0.307917888563,0.337016574586,-0.419074154075,0.12842814292,0.655971709167,-0.477367179348,1.41843697267,-0.0378522078965,1.26854328344
Gaby Sanchez,151,572,77.2450331126,20.3841059603,91.1920529801,5.3642384106,0.272727272727,0.340625,-0.00603435171859,0.265808167133,0.724488297425,-0.461977278445,0.137866323749,0.0701723484369,0.73032350658
Omar Infante,134,471,78.5820895522,9.67164179104,56.8208955224,8.46268656716,0.32059447983,0.358565737052,0.0604317260388,-0.765747677962,-0.77071617255,-0.216211775792,1.8797324152,0.607259841669,0.794748356608
Jack Cust,112,349,72.3214285714,18.8035714286,75.2142857143,2.89285714286,0.272206303725,0.395294117647,-0.250790423768,0.113610726022,0.0294279385913,-0.658004524608,0.118908496568,1.70678846234,1.05994067514
Seth Smith,133,358,66.992481203,20.7067669173,63.3383458647,2.43609022556,0.245810055866,0.314070351759,-0.515696391571,0.29687877712,-0.487195872234,-0.694234774511,-0.841639065533,-0.724787714594,-2.96667504132
Jhonny Peralta,148,551,65.6756756757,16.4189189189,88.6621621622,1.09459459459,0.248638838475,0.310569105691,-0.581155781299,-0.116019188813,0.614433695271,-0.800640733686,-0.738700941378,-0.829603668826,-2.45168661873
Jeff Francoeur,139,454,60.6043165468,15.1510791367,75.7553956835,9.32374100719,0.248898678414,0.300198807157,-0.83325684465,-0.238105715063,0.0529671529935,-0.147913883889,-0.729245483129,-1.14005678051,-3.03561155425
Chris Denorfia,99,284,67.0909090909,14.7272727273,58.9090909091,13.0909090909,0.271126760563,0.335443037975,-0.510803467491,-0.278916117965,-0.6798760814,0.150893748477,0.0796244074982,-0.0849587917255,-1.32403630261
A.J. Pierzynski,128,474,54.421875,11.390625,70.875,3.796875,0.270042194093,0.299798792757,-1.14059064776,-0.600218333004,-0.159338453826,-0.586298821676,0.0401575224776,-1.15203191459,-3.59832064838
Carlos Gomez,97,291,63.4639175258,8.35051546392,40.0824742268,30.0618556701,0.247422680412,0.298076923077,-0.691103936673,-0.892965427616,-1.49886629005,1.49701058044,-0.78295638514,-1.20357910951,-3.57246056855
John Jaso,109,339,84.7155963303,7.43119266055,65.3944954128,5.94495412844,0.262536873156,0.372208436725,0.365332945122,-0.98149154041,-0.397749830181,-0.415915545899,-0.232957723554,1.01567803246,-0.647103662462
Ryan Doumit,124,406,54.8709677419,16.9838709677,58.7903225806,1.3064516129,0.251231527094,0.331140350877,-1.11826591096,-0.0616171783177,-0.685042707976,-0.78383646782,-0.644354171158,-0.213767291659,-3.50688372789
Andres Torres,139,507,97.8992805755,18.6474820144,73.4244604317,30.3021582734,0.268244575937,0.343362831858,1.02070377031,0.098580108882,-0.0484325398157,1.51607111885,-0.0252569919831,0.152134156666,2.7137996229
Jose Guillen,148,524,60.2027027027,20.7972972973,84.2837837838,1.09459459459,0.257633587786,0.314236111111,-0.853221369853,0.305596392524,0.423966704724,-0.800640733686,-0.411386068131,-0.719825417072,-2.05551049149
Carlos Pena,144,484,72.0,31.5,94.5,5.625,0.196280991736,0.324742268041,-0.266768878969,1.33621225801,0.868389682667,-0.441293955745,-2.64397938518,-0.405305145535,-1.55274542474
Hideki Matsui,145,482,61.4482758621,23.4620689655,93.8482758621,0.0,0.273858921162,0.361010830325,-0.791302994527,0.562200358406,0.84003856166,-0.887462773994,0.179046500218,0.680458005879,0.582977657643
Marlon Byrd,152,580,89.5263157895,12.7894736842,70.3421052632,5.32894736842,0.293103448276,0.346031746032,0.604477415139,-0.465516315447,-0.182520291491,-0.464776525126,0.87934616788,0.232032792874,0.603043243829
Adam Lind,150,569,61.56,24.84,77.76,0.0,0.237258347979,0.287112561175,-0.785749103892,0.694888112625,0.140170888809,-0.887462773994,-1.15283186106,-1.53181655216,-3.52280128967
Pedro Alvarez,95,347,71.6210526316,27.2842105263,109.136842105,0.0,0.256484149856,0.326424870466,-0.28560663668,0.930253161715,1.50511749054,-0.887462773994,-0.453213596334,-0.354933484885,0.454154160362
Yunel Escobar,135,497,72.0,4.8,42.0,7.2,0.255533199195,0.336917562724,-0.266768878969,-1.23486201854,-1.41545062065,-0.316366686635,-0.48781826226,-0.0408163019805,-3.76208276904
Ramon Hernandez,97,313,50.1030927835,11.6907216495,80.1649484536,0.0,0.297124600639,0.363896848138,-1.35528054873,-0.571320551132,0.244790283205,-0.887462773994,1.02567408993,0.766856021074,-0.776743479646
Jason Bay,95,348,81.8526315789,10.2315789474,80.1473684211,17.0526315789,0.258620689655,0.346633416459,0.223012821502,-0.711828576123,0.24402552155,0.465133222383,-0.375465876034,0.250044854503,0.094921967781
Jorge Posada,120,383,66.15,24.3,76.95,4.05,0.248041775457,0.356984478936,-0.557576763624,0.642888857593,0.104934495558,-0.566221224854,-0.760427795512,0.559922101013,-0.576480329826
J.D. Drew,139,478,80.4172661871,25.6402877698,79.2517985612,3.4964028777,0.255230125523,0.340659340659,0.151659732045,0.771951756772,0.205066692207,-0.610131940204,-0.498846976586,0.0712003964256,0.0908996606595
Russell Martin,97,331,75.1546391753,8.35051546392,43.4226804124,10.0206185567,0.247734138973,0.347150259067,-0.109949401122,-0.892965427616,-1.35356157561,-0.0926383225149,-0.771622548508,0.265517446303,-2.95521982907
Placido Polanco,132,554,93.2727272727,7.36363636364,63.8181818182,6.13636363636,0.297833935018,0.339434276206,0.790714337958,-0.987996868395,-0.466322182908,-0.400733154086,1.05148644827,0.0345259390597,0.0216745199017
Mark Ellis,124,436,58.7903225806,6.53225806452,64.0161290323,9.14516129032,0.29128440367,0.357873210634,-0.923431844319,-1.06805437248,-0.457711138614,-0.162078630776,0.813151954554,0.586527846284,-1.21159618535
Alberto Callaspo,146,562,67.6849315068,11.095890411,62.1369863014,5.54794520548,0.26512455516,0.301666666667,-0.481274167966,-0.628599775712,-0.539457079652,-0.447405857364,-0.138793141773,-1.09611382643,-3.3316438489
Travis Snider,82,298,71.1219512195,27.6585365854,63.2195121951,11.8536585366,0.255033557047,0.30407523511,-0.310417341957,0.966298858399,-0.492365341261,0.0527563942191,-0.50600001483,-1.0240090972,-1.31373654263
Casey Blake,146,509,62.1369863014,18.8630136986,71.0136986301,0.0,0.247544204322,0.320422535211,-0.757066682392,0.119334714468,-0.153304824844,-0.887462773994,-0.778534184835,-0.534623939428,-2.99165769103
Geovany Soto,105,322,72.5142857143,26.2285714286,81.7714285714,0.0,0.27950310559,0.392764857881,-0.241203350648,0.828600482706,0.314674931577,-0.887462773994,0.384435827579,1.63107062625,2.03011574347
Daric Barton,159,556,80.4905660377,10.1886792453,58.0754716981,7.1320754717,0.273381294964,0.393175074184,0.155303522562,-0.715959599362,-0.716139950955,-0.321754385572,0.161665898159,1.6433511722,0.206466657033
Francisco Cervelli,93,266,47.0322580645,0.0,66.1935483871,1.74193548387,0.270676691729,0.359223300971,-1.50793404425,-1.69707761882,-0.36298965138,-0.749294365762,0.0632466054848,0.626945173209,-3.62710390152
Carlos Guillen,68,253,61.9411764706,14.2941176471,81.0,2.38235294118,0.272727272727,0.327272727273,-0.766800535842,-0.320626750344,0.281116461814,-0.698497156853,0.137866323749,-0.329551401336,-1.69649305881
Nyjer Morgan,136,509,71.4705882353,0.0,28.5882352941,40.5,0.253438113949,0.318505338078,-0.293086334594,-1.69707761882,-1.99888545444,2.3249527174,-0.56405747006,-0.592018604943,-2.82017276546
Pat Burrell,120,373,67.5,27.0,86.4,0.0,0.252010723861,0.347826086957,-0.490467251781,0.902885132751,0.516025750155,-0.887462773994,-0.615999552012,0.285749541885,-0.289269152995
Jamey Carroll,133,351,58.4661654135,0.0,28.015037594,14.6165413534,0.290598290598,0.378973105134,-0.939545940056,-1.69707761882,-2.02382054033,0.2719052229,0.788184609134,1.21819026974,-2.38216399744
Julio Borbon,137,438,70.9489051095,3.54744525547,49.6642335766,17.7372262774,0.276255707763,0.308695652174,-0.319019593786,-1.35547667336,-1.0820432771,0.519434521507,0.266264484324,-0.885688792325,-2.85652933074
Andruw Jones,107,278,62.0747663551,28.7663551402,72.6728971963,13.6261682243,0.230215827338,0.341463414634,-0.760159682553,1.07297615388,-0.0811268332915,0.193349914699,-1.40910601293,0.095271763965,-0.888794696226
Gerardo Parra,133,364,37.7593984962,3.65413533835,36.5413533835,1.21804511278,0.260989010989,0.307692307692,-1.96889484352,-1.34520296072,-1.65291113769,-0.790848774253,-0.289283730161,-0.915725672689,-6.96286711903
Orlando Hudson,126,497,102.857142857,7.71428571429,47.5714285714,12.8571428571,0.267605633803,0.337545126354,1.26716282031,-0.954231118375,-1.17308389458,0.132351667719,-0.0485078082536,-0.0220290818241,-0.798337415008
Alcides Escobar,145,506,63.6827586207,4.46896551724,45.8068965517,11.1724137931,0.235177865613,0.288321167883,-0.680225181821,-1.2667389565,-1.24984407255,-0.00127919016098,-1.22853967664,-1.49563478629,-5.92226186396
James Loney,161,588,67.4161490683,10.0621118012,88.5465838509,10.0621118012,0.267006802721,0.328703703704,-0.494635544442,-0.728147400846,0.609405839931,-0.089347123958,-0.0702990014087,-0.286712607034,-1.05973583776
Tyler Colvin,135,358,72.0,24.0,67.2,7.2,0.254189944134,0.315521628499,-0.266768878969,0.614000382576,-0.319207275058,-0.316366686635,-0.536698708492,-0.681341194867,-1.50638236145
Alex Gonzalez,157,595,76.3566878981,23.7324840764,90.8025477707,1.03184713376,0.250420168067,0.293563579278,-0.050194658158,0.588239958993,0.707544150841,-0.805617793321,-0.673879160427,-1.33869398802,-1.5726014901
Kosuke Fukudome,130,358,56.0769230769,16.2,54.8307692308,8.72307692308,0.262569832402,0.370892018779,-1.05831696738,-0.13709996788,-0.857290089378,-0.195557898924,-0.231758351452,0.976268747758,-1.50375452725
Juan Rivera,124,416,69.2419354839,19.5967741935,67.935483871,2.61290322581,0.252403846154,0.312087912088,-0.403874333273,0.189992120222,-0.287212461592,-0.680210161646,-0.601694008951,-0.78413553014,-2.56713437538
Roger Bernadina,134,414,62.8656716418,13.2985074627,56.8208955224,19.3432835821,0.246376811594,0.307189542484,-0.72084318796,-0.416498950138,-0.77071617255,0.646825221896,-0.821015080032,-0.930776832785,-3.01302500157
Fred Lewis,110,428,103.090909091,11.7818181818,53.0181818182,25.0363636364,0.261682242991,0.331941544885,1.278783515,-0.562548418137,-0.93614075959,1.09839407523,-0.264057330079,-0.189782140988,0.424648941438
Corey Patterson,90,308,77.4,14.4,57.6,37.8,0.269480519481,0.315151515152,0.00166916840472,-0.310430817985,-0.736823787664,2.11079168464,0.0197184364974,-0.692421188364,0.392503495529
Ty Wigginton,154,581,66.2727272727,23.1428571429,79.9480519481,0.0,0.247848537005,0.311728395062,-0.551475898911,0.531461882526,0.235354912137,-0.887462773994,-0.767459655673,-0.794898304145,-2.23447983806
Casey McGehee,157,610,72.2292993631,23.7324840764,107.312101911,1.03184713376,0.285245901639,0.337313432836,-0.255370235769,0.588239958993,1.42573815341,-0.805617793321,0.593413587382,-0.0289652344696,1.51743843623
Chris Coghlan,91,358,106.813186813,8.9010989011,49.8461538462,17.8021978022,0.268156424581,0.335012594458,1.46382073047,-0.839947041382,-1.07412943246,0.524587991454,-0.0284647800913,-0.0978448748585,-0.0519774068663
Danny Valencia,85,299,57.1764705882,13.3411764706,76.2352941176,3.81176470588,0.311036789298,0.350931677019,-1.00365763647,-0.412390141576,0.0738435603365,-0.585117786568,1.53193236463,0.378720838251,-0.0166688013912
Ryan Theriot,150,586,77.76,2.16,31.32,21.6,0.269624573379,0.320695102686,0.0195650382296,-1.4890805987,-1.88004899092,0.825825488083,0.0249604929283,-0.526464153065,-3.02524272345
Russell Branyan,109,376,69.8532110092,37.1559633028,84.7155963303,1.48623853211,0.23670212766,0.32318501171,-0.373487368751,1.88085277325,0.442751293241,-0.76957596697,-1.17307246778,-0.451924350591,-0.444456087597
Lastings Milledge,113,379,54.4778761062,5.73451327434,48.7433628319,7.16814159292,0.277044854881,0.331707317073,-1.1378067908,-1.14487314061,-1.12210273845,-0.318893660473,0.294981192284,-0.19679416218,-3.62548930024
Jerry Hairston,119,430,72.1512605042,13.6134453782,68.0672268908,12.2521008403,0.244186046512,0.298728813559,-0.259249605933,-0.386172029795,-0.281481413625,0.0843603998733,-0.900736033952,-1.18406362227,-2.9273423057
Miguel Olivo,112,394,79.5535714286,20.25,83.8928571429,10.125,0.269035532995,0.315294117647,0.10872481825,0.252894444857,0.406960723425,-0.0843589011453,0.00352557885373,-0.688152132046,-0.000405467805342
Cliff Pennington,156,508,66.4615384615,6.23076923077,47.7692307692,30.1153846154,0.25,0.31914893617,-0.542089953199,-1.09708621462,-1.16447915875,1.50125643756,-0.689168887013,-0.572751364983,-2.564319141
Miguel Tejada,156,636,73.7307692308,15.5769230769,73.7307692308,2.07692307692,0.268867924528,0.311764705882,-0.180731043272,-0.197099108301,-0.0351075801837,-0.722723518025,-0.00257361770107,-0.793811275916,-1.9320461434
Ryan Raburn,113,371,77.4159292035,21.5044247788,88.8849557522,2.86725663717,0.280323450135,0.339853300733,0.00246102105184,0.373689174465,0.624125599657,-0.660035128585,0.414287795809,0.0470701746869,0.801598637086
John Buck,118,409,72.7627118644,27.4576271186,90.6101694915,0.0,0.281173594132,0.313501144165,-0.228853900526,0.946952298032,0.699175364794,-0.887462773994,0.445224152687,-0.741827944264,0.233207196729
Skip Schumaker,137,476,78.0437956204,5.91240875912,49.6642335766,5.91240875912,0.264705882353,0.328273244782,0.0336727312303,-1.12774270972,-1.0820432771,-0.418497008827,-0.15402845652,-0.299599151363,-3.0482378723
Kevin Kouzmanoff,143,551,66.8391608392,18.1258741259,80.4335664336,2.26573426573,0.246823956443,0.283276450512,-0.523318061774,0.0483519206944,0.256475627373,-0.707747222028,-0.804743680531,-1.64665726654,-3.3776386828
Lyle Overbay,154,534,78.8961038961,21.038961039,70.4805194805,1.05194805195,0.243445692884,0.329489291598,0.0760416144304,0.328867382403,-0.176499034955,-0.804023410581,-0.927677168768,-0.263194652802,-1.76648527027
Franklin Gutierrez,152,568,65.0131578947,12.7894736842,68.2105263158,26.6447368421,0.244718309859,0.30303030303,-0.614090036755,-0.465516315447,-0.275247642152,1.22596847034,-0.88136721064,-1.05529097539,-2.06554371004
Jason Bartlett,135,468,85.2,4.8,56.4,13.2,0.254273504274,0.324376199616,0.389413014611,-1.23486201854,-0.78902585174,0.159546719498,-0.533657992681,-0.416264047181,-2.42485017604
David Eckstein,116,442,68.4310344828,1.39655172414,40.5,11.1724137931,0.266968325792,0.320833333333,-0.44418482982,-1.56259678685,-1.48070320074,-0.00127919016098,-0.0716991595209,-0.522325975695,-4.08278914279
Yuniesky Betancourt,151,556,64.3708609272,17.1655629139,83.6821192053,2.14569536424,0.258992805755,0.287671232877,-0.646019100424,-0.0441211674921,0.397793260659,-0.717268575774,-0.361924738869,-1.51509173293,-2.88663205483
Ryan Sweeney,82,303,81.0,1.9756097561,71.1219512195,1.9756097561,0.293729372937,0.342424242424,0.180627866654,-1.50683644188,-0.148595651005,-0.730759579292,0.902123284189,0.124035832449,-1.17940468889
Trevor Crowe,122,442,63.737704918,2.65573770492,47.8032786885,26.5573770492,0.251131221719,0.301687763713,-0.677493760197,-1.44134357769,-1.16299801569,1.21903918758,-0.648004238513,-1.09548224927,-3.80628265379
Melvin Mora,113,316,55.9115044248,10.0353982301,64.5132743363,2.86725663717,0.284810126582,0.357954545455,-1.06654005256,-0.730719781956,-0.436084462767,-0.660035128585,0.57755592947,0.588962747079,-1.72686074932
Yorvit Torrealba,95,325,52.8631578947,11.9368421053,63.0947368421,11.9368421053,0.270769230769,0.342541436464,-1.21807564335,-0.547620402339,-0.497793283738,0.0593544234697,0.0666140594372,0.127544241992,-2.00997660452
Austin Kearns,120,403,74.25,13.5,66.15,5.4,0.263027295285,0.351409978308,-0.154919692563,-0.397096243037,-0.364884081124,-0.459140708475,-0.215111483325,0.39303962793,-1.19811258059
Cristian Guzman,104,365,74.7692307692,3.11538461538,40.5,6.23076923077,0.265753424658,0.311224489796,-0.129108341854,-1.39708191672,-1.48070320074,-0.393245006087,-0.115908864211,-0.809983593855,-4.32603092347
Bill Hall,120,344,59.4,24.3,62.1,12.15,0.247093023256,0.315789473684,-0.893124322841,0.642888857593,-0.54106604738,0.0762618734244,-0.794952460482,-0.673322778521,-2.18331487821
Justin Smoak,100,348,64.8,21.06,77.76,1.62,0.218390804598,0.307304785894,-0.624686275468,0.330893327404,0.140170888809,-0.758966154338,-1.8394132606,-0.927326818758,-3.67932829295
Jason Donald,88,296,71.7954545455,7.36363636364,44.1818181818,9.20454545455,0.253378378378,0.311526479751,-0.276936986824,-0.987996868395,-1.32053777688,-0.157368344132,-0.566231220548,-0.80094299383,-4.11001419061
Darnell McDonald,117,319,55.3846153846,12.4615384615,47.0769230769,12.4615384615,0.269592476489,0.336182336182,-1.09273210166,-0.497094810405,-1.19459573418,0.10097276182,0.023792501575,-0.0628266006147,-2.72248398346
Scott Hairston,104,295,52.9615384615,15.5769230769,56.0769230769,9.34615384615,0.210169491525,0.294642857143,-1.21318507163,-0.197099108301,-0.803080253607,-0.146136122134,-2.13858313774,-1.30638390838,-5.80446760179
Gordon Beckham,131,444,71.7251908397,11.1297709924,60.5954198473,4.9465648855,0.252252252252,0.317073170732,-0.280429848301,-0.625337247946,-0.606517871994,-0.495106683442,-0.607210442703,-0.634893051396,-3.24949514578
Casey Kotchman,125,414,47.952,11.664,66.096,0.0,0.217391304348,0.280087527352,-1.46221298327,-0.573893710144,-0.367233174008,-0.887462773994,-1.87578462419,-1.74212328563,-6.90871055124
Ian Stewart,121,386,72.2975206612,24.0991735537,81.6694214876,6.69421487603,0.256476683938,0.337868480726,-0.251978903907,0.623550291672,0.310237447972,-0.356485006821,-0.453485277728,-0.0123489004307,-0.140510349243
Orlando Cabrera,123,494,84.2926829268,5.26829268293,55.3170731707,14.487804878,0.263157894737,0.302631578947,0.344309602858,-1.18976781364,-0.836135031516,0.261693987155,-0.210359028151,-1.06722748154,-2.69748576484
Jason Kendall,118,434,53.5423728814,0.0,50.7966101695,16.4745762712,0.255760368664,0.318181818182,-1.18431135728,-1.69707761882,-1.03278294755,0.419282510641,-0.479551667695,-0.601703741607,-4.57614482232
Kurt Suzuki,131,495,68.0152671756,16.0763358779,87.8015267176,3.70992366412,0.242424242424,0.303308823529,-0.464852934283,-0.149008194223,0.576994573083,-0.59319570608,-0.9648472906,-1.04695297477,-2.64186252687
Michael Saunders,100,289,46.98,16.2,53.46,9.72,0.21107266436,0.295384615385,-1.5105318318,-0.13709996788,-0.916920908726,-0.116483056059,-2.10571708538,-1.28417807183,-6.07093092167
Brad Hawpe,103,298,48.7572815534,14.1553398058,69.2038834951,3.14563106796,0.244966442953,0.338150289017,-1.42218183369,-0.333990351009,-0.232034896213,-0.637954774662,-0.872337759195,-0.00391247395981,-3.50241208872
Nick Hundley,85,273,62.8941176471,15.2470588235,81.9529411765,0.0,0.249084249084,0.308196721311,-0.719429115717,-0.228863359112,0.32257104211,-0.887462773994,-0.722492650083,-0.900625164528,-3.13630202132
Matt LaPorta,110,376,60.3818181818,17.6727272727,60.3818181818,0.0,0.220744680851,0.305882352941,-0.844317405137,0.00471618220639,-0.615809911852,-0.887462773994,-1.75375676469,-0.969909849033,-5.0665405225
Sean Rodriguez,118,343,72.7627118644,12.3559322034,54.9152542373,17.8474576271,0.250728862974,0.308310991957,-0.228853900526,-0.507264156239,-0.853614846275,0.528177951027,-0.662645891915,-0.897204271928,-2.62140511586
Mitch Maier,117,373,56.7692307692,6.92307692308,54.0,4.15384615385,0.26273458445,0.333333333333,-1.0239018331,-1.03042050304,-0.893429979892,-0.557984262056,-0.225763098677,-0.148116507822,-3.87961618458
Ryan Spilborghs,134,341,49.5671641791,12.0895522388,47.1492537313,4.83582089552,0.278592375367,0.360103626943,-1.38192196134,-0.532915192746,-1.19144922629,-0.503890775021,0.351294765236,0.653299278296,-2.60558311187
Rod Barajas,99,313,63.8181818182,27.8181818182,76.9090909091,0.0,0.239616613419,0.284023668639,-0.673493193172,0.981671882798,0.103154879737,-0.887462773994,-1.06701564464,-1.62428797872,-3.16743282799
Juan Uribe,148,521,70.0540540541,26.2702702703,93.0405405405,1.09459459459,0.247600767754,0.309565217391,-0.363503310455,0.832615869195,0.804900685818,-0.800640733686,-0.776475867035,-0.859656829342,-1.16276018551
Chris Snyder,105,319,52.4571428571,23.1428571429,74.0571428571,0.0,0.206896551724,0.32,-1.23825895518,0.531461882526,-0.0209097660532,-0.887462773994,-2.25768394191,-0.547273273553,-4.42012682816
Brandon Inge,144,514,52.875,14.625,78.75,4.5,0.247081712062,0.320689655172,-1.21748696342,-0.288764461721,0.183237591672,-0.530527719394,-0.795364069717,-0.526627233946,-3.17553285653
Ivan Rodriguez,111,398,46.7027027027,5.83783783784,71.5135135135,2.91891891892,0.266331658291,0.293556085919,-1.52431648829,-1.13492351038,-0.131562017704,-0.655937333173,-0.0948672028975,-1.3389183149,-4.88052486733
Angel Sanchez,66,253,73.6363636364,0.0,61.3636363636,0.0,0.276679841897,0.312030075188,-0.185424016129,-1.69707761882,-0.573099132154,-0.887462773994,0.281698534316,-0.785866979385,-3.84723198617
Felipe Lopez,113,391,74.5486725664,11.4690265487,53.0442477876,11.4690265487,0.23273657289,0.310502283105,-0.14007245543,-0.592668662403,-0.935006845085,0.0222478076399,-1.31737721846,-0.831604120375,-3.79448149411
Ronny Paulino,91,316,55.1868131868,7.12087912088,65.8681318681,1.78021978022,0.259493670886,0.311046511628,-1.10256499717,-1.01137315687,-0.377145829692,-0.746257697449,-0.343698482517,-0.815311683099,-4.39635184679
Chone Figgins,161,602,62.3850931677,1.00621118012,35.2173913043,42.2608695652,0.259136212625,0.340145985401,-0.744733104107,-1.60018459703,-1.71050576543,2.46462295616,-0.356706227537,0.0558322045951,-1.89167453335
Adam Kennedy,135,342,51.6,3.6,37.2,16.8,0.248538011696,0.327319587629,-1.28086816905,-1.35041591861,-1.62425887695,0.445094763177,-0.742369982442,-0.328148554221,-4.8809667381
Jorge Cantu,127,472,63.7795275591,14.031496063,71.4330708661,0.0,0.256355932203,0.303501945525,-0.675414725365,-0.345915873912,-0.135061411231,-0.887462773994,-0.457879378918,-1.04117152843,-3.54290569185
Blake DeWitt,135,440,56.4,6.0,62.4,3.6,0.261363636364,0.336032388664,-1.04225657138,-1.11930811847,-0.528015531361,-0.601914730314,-0.275651281632,-0.0673155430993,-3.63446177626
Ronny Cedeno,139,468,48.9496402878,9.32374100719,44.2877697842,13.9856115108,0.25641025641,0.292929292929,-1.41261953682,-0.799248754971,-1.31592869993,0.221860561164,-0.455902545516,-1.35768246458,-5.11952144066
Omar Vizquel,108,344,54.0,3.0,45.0,16.5,0.276162790698,0.341145833333,-1.16156237022,-1.40819286865,-1.28494546046,0.42129909287,0.262883274213,0.0857644095983,-3.08475392264
Clint Barmes,133,387,52.3759398496,9.74436090226,60.9022556391,3.65413533835,0.235142118863,0.304651162791,-1.24229561755,-0.758745197204,-0.593169987275,-0.59762077477,-1.22984048475,-1.00676768992,-5.42843975146
Adam Rosales,80,255,62.775,14.175,62.775,4.05,0.270588235294,0.321299638989,-0.725350543233,-0.332097174248,-0.511702386338,-0.566221224854,0.0600277156773,-0.508366296388,-2.58370990938
Nick Punto,88,252,44.1818181818,1.84090909091,36.8181818182,11.0454545455,0.238095238095,0.31338028169,-1.64963154726,-1.51980743122,-1.64086862461,-0.0113494581591,-1.12237780694,-0.745446174849,-6.68948104303
Willy Aybar,100,270,35.64,9.72,69.66,0.0,0.22962962963,0.309446254072,-2.07425173129,-0.761091028258,-0.212193043702,-0.887462773994,-1.43043748332,-0.863218205386,-6.22865426595
Felix Pie,82,288,77.0487804878,9.87804878049,61.243902439,9.87804878049,0.274305555556,0.304918032787,-0.0157902167903,-0.745871734102,-0.578307763824,-0.103946800483,0.195299324496,-0.998778467576,-2.24739565828
Jayson Nix,102,331,50.8235294118,22.2352941176,54.0,1.58823529412,0.223564954683,0.280555555556,-1.31946710396,0.44406817659,-0.893429979892,-0.7614856959,-1.65112827113,-1.72811203884,-5.90955491314
Mark Kotsay,107,327,45.4205607477,12.1121495327,46.9345794393,1.51401869159,0.238532110092,0.306406685237,-1.58805272586,-0.530739188212,-1.20078792725,-0.76737247525,-1.10648023189,-0.954213040287,-6.14764558875
Ramon Santiago,112,320,54.9642857143,4.33928571429,31.8214285714,2.89285714286,0.2625,0.33704735376,-1.11362700461,-1.27922646232,-1.85823598558,-0.658004524608,-0.234299521094,-0.0369307792063,-5.18032427742
Aaron Rowand,105,331,64.8,16.9714285714,52.4571428571,7.71428571429,0.229607250755,0.280898876404,-0.624686275468,-0.0628153178345,-0.960546919418,-0.275574108966,-1.43125184048,-1.71783412586,-5.07270858803
Brendan Ryan,139,439,58.273381295,2.3309352518,41.9568345324,12.8201438849,0.223234624146,0.278825995807,-0.949129383085,-1.47262040286,-1.41732839274,0.129416949901,-1.66314885048,-1.77988944949,-7.15269952876
